dpto;dpto_desc;distrito;dist_desc;area_1;barloc;barlo_desc;viv_2014;div_post;zona;cod_post;obs;cod_bar
7;ITAPÚA;4;CAPITÁN MEZA;1;3;CAPITÁN MEZA KILÓMETRO 16 B;32;1;;70401;;704003
7;ITAPÚA;4;CAPITÁN MEZA;1;1;CAPITÁN MEZA KILÓMETRO 16 A;37;1;;70401;;704001
7;ITAPÚA;4;CAPITÁN MEZA;1;4;ITAKUA;37;1;;70401;;704004
7;ITAPÚA;4;CAPITÁN MEZA;1;6;SAN MIGUEL;39;1;;70401;;704006
7;ITAPÚA;4;CAPITÁN MEZA;1;7;CRISTO REY;78;1;;70401;;704007
7;ITAPÚA;4;CAPITÁN MEZA;1;5;NIÑO JESÚS;125;1;;70401;;704005
7;ITAPÚA;4;CAPITÁN MEZA;6;180;COLONIA NUEVA;49;5;;70405;;704180
7;ITAPÚA;4;CAPITÁN MEZA;6;200;SANTA ROSA;188;4;;70404;;704200
7;ITAPÚA;4;CAPITÁN MEZA;3;230;CAPITÁN MEZA PUERTO-SUB URBANO;156;8;;70408;;704230
7;ITAPÚA;4;CAPITÁN MEZA;6;100;EDELIRA 1;256;7;;70407;;704100
7;ITAPÚA;4;CAPITÁN MEZA;6;260;EDELIRA KILÓMETRO 1 AL 5;207;7;;70407;;704260
7;ITAPÚA;4;CAPITÁN MEZA;6;220;EDELIRA KILÓMETRO 6 AL 9;121;6;;70406;;704220
7;ITAPÚA;4;CAPITÁN MEZA;6;210;EDELIRA KILÓMETRO 10 AL 12;126;6;;70406;;704210
7;ITAPÚA;4;CAPITÁN MEZA;6;190;EDELIRA KILÓMETRO 13 AL 20;166;4;;70404;;704190
7;ITAPÚA;4;CAPITÁN MEZA;6;140;CAPITÁN MEZA KILÓMETRO 32;185;2;;70402;;704140
7;ITAPÚA;4;CAPITÁN MEZA;6;240;CAPITÁN MEZA KILÓMETRO 1 AL 6;157;8;;70408;;704240
7;ITAPÚA;4;CAPITÁN MEZA;6;250;CAPITÁN MEZA KILÓMETRO 7 AL 12;136;5;;70405;;704250
7;ITAPÚA;4;CAPITÁN MEZA;6;160;CAPITÁN MEZA KILÓMETRO 17 AL 21;106;3;;70403;;704160
7;ITAPÚA;4;CAPITÁN MEZA;6;130;CAPITÁN MEZA KILÓMETRO 24;225;3;;70403;;704130
7;ITAPÚA;4;CAPITÁN MEZA;6;150;CAPITÁN MEZA KILÓMETRO 28 AL 36;215;2;;70402;;704150
7;ITAPÚA;4;CAPITÁN MEZA;6;170;CAPITÁN MEZA KILÓMETRO 13 AL 15;116;5;;70405;;704170
7;ITAPÚA;4;CAPITÁN MEZA;6;270;COM INDIG ARROYO KORA;13;3;;70403;;704270
7;ITAPÚA;5;CAPITÁN MIRANDA;1;1;FRACCIÓN SOZONIC;77;1;;70501;;705001
7;ITAPÚA;5;CAPITÁN MIRANDA;1;2;CENTRO;396;1;;70501;;705002
7;ITAPÚA;5;CAPITÁN MIRANDA;1;3;BARRIO SAN JOSÉ;286;1;;70501;;705003
7;ITAPÚA;5;CAPITÁN MIRANDA;6;250;MBURUCUYA;50;4;;70504;;705250
7;ITAPÚA;5;CAPITÁN MIRANDA;6;190;LOS ROSALES;43;4;;70504;;705190
7;ITAPÚA;5;CAPITÁN MIRANDA;6;130;CALLE A NORTE;21;5;;70505;;705130
7;ITAPÚA;5;CAPITÁN MIRANDA;3;235;YTORORO-SUB URBANO;44;6;;70506;;705235
7;ITAPÚA;5;CAPITÁN MIRANDA;6;100;FEDERICO CHÁVEZ;513;2;;70502;;705100
7;ITAPÚA;5;CAPITÁN MIRANDA;6;160;CALLE C NORTE;113;4;;70504;;705160
7;ITAPÚA;5;CAPITÁN MIRANDA;6;150;CALLE D NORTE;64;3;;70503;;705150
7;ITAPÚA;5;CAPITÁN MIRANDA;6;140;PICADA BOCA;53;3;;70503;;705140
7;ITAPÚA;5;CAPITÁN MIRANDA;6;240;ALBORADA 2;136;7;;70507;;705240
7;ITAPÚA;5;CAPITÁN MIRANDA;6;220;CALLE A SUR;93;6;;70506;;705220
7;ITAPÚA;5;CAPITÁN MIRANDA;6;230;YTORORO;102;6;;70506;;705230
7;ITAPÚA;5;CAPITÁN MIRANDA;6;170;CALLE D SUR;115;3;;70503;;705170
7;ITAPÚA;5;CAPITÁN MIRANDA;6;180;CALLE C SUR;146;4;;70504;;705180
7;ITAPÚA;5;CAPITÁN MIRANDA;6;260;EL PARAISO;86;4;;70504;;705260
7;ITAPÚA;5;CAPITÁN MIRANDA;6;120;CALLE B NORTE;111;5;;70505;;705120
7;ITAPÚA;5;CAPITÁN MIRANDA;6;210;INMACULADA CONCEPCIÓN;270;5;;70505;;705210
7;ITAPÚA;5;CAPITÁN MIRANDA;6;200;CALLE B SUR;92;6;;70506;;705200
7;ITAPÚA;6;NUEVA ALBORADA;1;1;URBANO;119;1;;70601;;706001
7;ITAPÚA;6;NUEVA ALBORADA;6;190;ALBORADA NORTE;150;2;;70602;;706190
7;ITAPÚA;6;NUEVA ALBORADA;6;200;CALLE F;38;2;;70602;;706200
7;ITAPÚA;6;NUEVA ALBORADA;6;160;PUERTO TRINIDAD;315;3;;70603;;706160
7;ITAPÚA;6;NUEVA ALBORADA;6;210;SAN ISIDRO;47;2;;70602;;706210
7;ITAPÚA;6;NUEVA ALBORADA;6;230;TEJU KUARE;64;3;;70603;;706230
7;ITAPÚA;6;NUEVA ALBORADA;6;120;PUERTO CANTERA;77;4;;70604;;706120
7;ITAPÚA;6;NUEVA ALBORADA;6;110;PUERTO  ITA CAJÓN;44;4;;70604;;706110
7;ITAPÚA;6;NUEVA ALBORADA;6;130;VILLA ALBORADA;37;4;;70604;;706130
7;ITAPÚA;6;NUEVA ALBORADA;6;150;PUERTO SAMU´U;407;5;;70605;;706150
7;ITAPÚA;6;NUEVA ALBORADA;6;220;CALLE E;65;2;;70602;;706220
7;ITAPÚA;6;NUEVA ALBORADA;6;140;PUERTO PARAISO;187;4;;70604;;706140
7;ITAPÚA;6;NUEVA ALBORADA;6;250;CALLE A;47;5;;70605;;706250
7;ITAPÚA;6;NUEVA ALBORADA;6;260;CALLE B;63;5;;70605;;706260
7;ITAPÚA;6;NUEVA ALBORADA;6;240;CALLE D;54;2;;70602;;706240
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;5;SAN BLAS;199;1;;70701;;707005
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;4;SAN ROQUE;207;1;;70701;;707004
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;3;SAN ISIDRO;193;1;;70701;;707003
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;2;LOMA CLAVEL;205;2;;70702;;707002
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;7;GRANEROS;68;2;;70702;;707007
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;1;SAN MIGUEL;262;2;;70702;;707001
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;9;CONJUNTO HABITACIONAL;73;2;;70702;;707009
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;6;OBRERO;239;1;;70701;;707006
7;ITAPÚA;7;CARMEN DEL PARANÁ;1;8;SAN FRANCISCO DEL SUR;174;2;;70702;;707008
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;120;CERRITO;44;3;;70703;;707120
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;220;CAMBAY;37;3;;70703;;707220
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;150;HUGUA KARE;24;3;;70703;;707150
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;110;KA'ATYMI;40;3;;70703;;707110
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;160;KARAGUATA;102;4;;70704;;707160
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;260;TUPASY POTRERO;30;4;;70704;;707260
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;240;SAN ISIDRO;122;4;;70704;;707240
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;250;SAN MARTÍN;34;4;;70704;;707250
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;140;YVYRAITY;58;3;;70703;;707140
7;ITAPÚA;7;CARMEN DEL PARANÁ;6;130;JAKAREY;105;3;;70703;;707130
7;ITAPÚA;8;CORONEL BOGADO;1;4;SANTA LIBRADA;826;4;;70804;;708004
7;ITAPÚA;8;CORONEL BOGADO;1;5;SAN ANTONIO;61;1;;70801;;708005
7;ITAPÚA;8;CORONEL BOGADO;1;2;SANTA ROSA;1051;2;;70802;;708002
7;ITAPÚA;8;CORONEL BOGADO;1;3;SAN BLAS;913;3;;70803;;708003
7;ITAPÚA;8;CORONEL BOGADO;1;6;CONAVI;91;1;;70801;;708006
7;ITAPÚA;8;CORONEL BOGADO;1;1;SANTA CLARA;404;1;;70801;;708001
7;ITAPÚA;8;CORONEL BOGADO;6;210;SAN JUAN;87;10;;70810;;708210
7;ITAPÚA;8;CORONEL BOGADO;6;280;TAKUARY;24;12;;70812;;708280
7;ITAPÚA;8;CORONEL BOGADO;6;190;ANTEQUERA;347;11;;70811;;708190
7;ITAPÚA;8;CORONEL BOGADO;6;250;SAN MIGUEL POTRERO;120;9;;70809;;708250
7;ITAPÚA;8;CORONEL BOGADO;6;230;YPYTA;93;8;;70808;;708230
7;ITAPÚA;8;CORONEL BOGADO;6;350;TYMAKA;18;8;;70808;;708350
7;ITAPÚA;8;CORONEL BOGADO;6;370;FLORIDO;15;8;;70808;;708370
7;ITAPÚA;8;CORONEL BOGADO;6;360;SIBERIA;131;9;;70809;;708360
7;ITAPÚA;8;CORONEL BOGADO;6;240;DOMINGO BADO;71;10;;70810;;708240
7;ITAPÚA;8;CORONEL BOGADO;6;220;CAUCASIA;101;9;;70809;;708220
7;ITAPÚA;8;CORONEL BOGADO;6;270;RESQUÍN KUE;38;12;;70812;;708270
7;ITAPÚA;8;CORONEL BOGADO;6;260;MBUTUY;25;12;;70812;;708260
7;ITAPÚA;8;CORONEL BOGADO;6;310;AGUARARE;35;12;;70812;;708310
7;ITAPÚA;8;CORONEL BOGADO;6;420;POTRERITO;34;10;;70810;;708420
7;ITAPÚA;8;CORONEL BOGADO;6;440;CAMBA RUGUA;41;10;;70810;;708440
7;ITAPÚA;8;CORONEL BOGADO;6;330;SAN ANTONIO;156;8;;70808;;708330
7;ITAPÚA;8;CORONEL BOGADO;6;300;SAN JUAN HUGUA'I;41;7;;70807;;708300
7;ITAPÚA;8;CORONEL BOGADO;6;170;SAN RAFAEL;99;7;;70807;;708170
7;ITAPÚA;8;CORONEL BOGADO;6;150;KURUÑAI;216;5;;70805;;708150
7;ITAPÚA;8;CORONEL BOGADO;6;160;SAN ISIDRO;118;7;;70807;;708160
7;ITAPÚA;8;CORONEL BOGADO;6;120;NACIONAL;73;6;;70806;;708120
7;ITAPÚA;8;CORONEL BOGADO;6;110;SAN FRANCISCO;31;6;;70806;;708110
7;ITAPÚA;8;CORONEL BOGADO;6;140;SANTA CLARA;109;6;;70806;;708140
7;ITAPÚA;8;CORONEL BOGADO;6;400;SAN JORGE;57;6;;70806;;708400
7;ITAPÚA;8;CORONEL BOGADO;6;390;TACUATY;61;6;;70806;;708390
7;ITAPÚA;8;CORONEL BOGADO;6;100;CRISTO REY;69;6;;70806;;708100
7;ITAPÚA;8;CORONEL BOGADO;6;430;ASENT. BUENA VISTA;88;10;;70810;;708430
7;ITAPÚA;8;CORONEL BOGADO;6;410;TELLEZ KUE;172;10;;70810;;708410
7;ITAPÚA;8;CORONEL BOGADO;6;320;CERRITO;89;12;;70812;;708320
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;1;1;SAN ANTONIO DE PADUA;98;1;;70901;;709001
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;1;2;RESIDENCIAL;77;1;;70901;;709002
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;1;4;SANTA LIBRADA;114;1;;70901;;709004
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;1;3;DEFENSORES DEL CHACO;128;1;;70901;;709003
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;180;SAN ISIDRO;263;5;;70905;;709180
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;240;SAN PEDRO;40;5;;70905;;709240
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;230;NIÑO JESÚS;107;4;;70904;;709230
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;340;EL PROGRESO;27;4;;70904;;709340
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;250;PUERTO LÓPEZ;50;5;;70905;;709250
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;260;SAN ROQUE;58;5;;70905;;709260
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;220;SAN FRANCISCO;73;4;;70904;;709220
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;3;155;SAN LORENZO-SUB URBANO;107;9;;70909;;709155
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;150;SAN LORENZO;447;9;;70909;;709150
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;280;ASENT. GUARAPAY;97;8;;70908;;709280
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;270;SAN ISIDRO 2;55;9;;70909;;709270
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;200;CRUCE KIMEX;35;2;;70902;;709200
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;3;135;MAESTRO FERMÍN LÓPEZ SUB-URBANO;119;3;;70903;;709135
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;3;125;KRESSBURGO SUB-URBANO;508;2;;70902;;709125
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;120;KRESSBURGO;35;2;;70902;;709120
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;300;ASENT. SANTA CATALINA 7 DE AGOSTO;55;8;;70908;;709300
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;140;TIROL;299;8;;70908;;709140
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;160;7 DE AGOSTO;408;7;;70907;;709160
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;210;ASENT. PALMITAL;198;3;;70903;;709210
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;170;VIRGEN DEL CARMEN;164;4;;70904;;709170
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;130;MAESTRO FERMÍN LÓPEZ;102;3;;70903;;709130
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;330;ALEGRE;58;4;;70904;;709330
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;190;CAACUPEMI;181;5;;70905;;709190
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;350;SAN VALENTÍN;50;4;;70904;;709350
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;310;COM INDIG Y'AKA MARANGATU;21;8;;70908;;709310
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;320;COM INDIG ARASA POTY;8;8;;70908;;709320
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;370;COM INDIG KRESSBURGO;10;2;;70902;;709370
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;290;COM INDIG MACUTINGA;14;8;;70908;;709290
7;ITAPÚA;9;CARLOS ANTONIO LÓPEZ;6;160;7 DE AGOSTO;566;6;;70906;;709160
7;ITAPÚA;10;NATALIO;1;8;SAN JUAN;95;1;;71001;;710008
7;ITAPÚA;10;NATALIO;1;10;SAN FRANCISCO;128;1;;71001;;710010
7;ITAPÚA;10;NATALIO;1;9;SAN ROQUE;89;1;;71001;;710009
7;ITAPÚA;10;NATALIO;1;11;FLORIDA;91;1;;71001;;710011
7;ITAPÚA;10;NATALIO;1;12;KO'ETI RORY;74;1;;71001;;710012
7;ITAPÚA;10;NATALIO;1;7;ESPÍRITU SANTO;73;1;;71001;;710007
7;ITAPÚA;10;NATALIO;1;1;SAN JOSÉ;64;1;;71001;;710001
7;ITAPÚA;10;NATALIO;1;5;SANTA RITA;26;1;;71001;;710005
7;ITAPÚA;10;NATALIO;1;13;UNIÓN;63;1;;71001;;710013
7;ITAPÚA;10;NATALIO;1;4;UNIDO;98;1;;71001;;710004
7;ITAPÚA;10;NATALIO;1;6;SAN MIGUEL;66;1;;71001;;710006
7;ITAPÚA;10;NATALIO;1;3;SANTA CECILIA;96;1;;71001;;710003
7;ITAPÚA;10;NATALIO;1;2;OBRERO;120;1;;71001;;710002
7;ITAPÚA;10;NATALIO;6;540;LA ESPERANZA;44;6;;71006;;710540
7;ITAPÚA;10;NATALIO;6;360;SANTO DOMINGO;112;8;;71008;;710360
7;ITAPÚA;10;NATALIO;6;480;SAN PEDRO 2;87;6;;71006;;710480
7;ITAPÚA;10;NATALIO;6;350;SAN JOSÉ;42;10;;71010;;710350
7;ITAPÚA;10;NATALIO;6;570;22 DE ABRIL;60;5;;71005;;710570
7;ITAPÚA;10;NATALIO;6;580;SANTA ANA;35;5;;71005;;710580
7;ITAPÚA;10;NATALIO;6;600;SANTA CATALINA;72;2;;71002;;710600
7;ITAPÚA;10;NATALIO;6;590;VIRGEN DE LOURDES;35;5;;71005;;710590
7;ITAPÚA;10;NATALIO;6;610;SAN FRANCISCO DE ASIS;86;5;;71005;;710610
7;ITAPÚA;10;NATALIO;6;490;SAN MIGUEL - PIRAYU'I;74;6;;71006;;710490
7;ITAPÚA;10;NATALIO;6;460;SAN ANTONIO 1RA. LINEA;30;6;;71006;;710460
7;ITAPÚA;10;NATALIO;6;560;SAN JOSÉ OBRERO KILÓMETRO 17;55;5;;71005;;710560
7;ITAPÚA;10;NATALIO;6;520;SAN BLAS;22;6;;71006;;710520
7;ITAPÚA;10;NATALIO;6;380;SAN LUIS;111;8;;71008;;710380
7;ITAPÚA;10;NATALIO;6;370;VIRGEN DE LUJÁN;69;8;;71008;;710370
7;ITAPÚA;10;NATALIO;6;170;JAKARE KUA;35;9;;71009;;710170
7;ITAPÚA;10;NATALIO;6;190;VIRGEN DEL CARMEN 1;45;9;;71009;;710190
7;ITAPÚA;10;NATALIO;6;140;CRISTO REY;27;9;;71009;;710140
7;ITAPÚA;10;NATALIO;6;270;MARÍA AUXILIADORA;106;4;;71004;;710270
7;ITAPÚA;10;NATALIO;6;200;SAN ISIDRO 1;83;3;;71003;;710200
7;ITAPÚA;10;NATALIO;6;130;SAN MIGUEL;47;12;;71012;;710130
7;ITAPÚA;10;NATALIO;6;120;PUERTO TRIUNFO SAN JOSÉ;111;12;;71012;;710120
7;ITAPÚA;10;NATALIO;3;115;PUERTO TRIUNFO-SUB URBANO;356;11;;71011;;710115
7;ITAPÚA;10;NATALIO;6;340;TRIUNFO KILÓMETRO 9;145;10;;71010;;710340
7;ITAPÚA;10;NATALIO;6;250;SANTA LIBRADA 1;129;2;;71002;;710250
7;ITAPÚA;10;NATALIO;6;210;SAN PEDRO 1;20;3;;71003;;710210
7;ITAPÚA;10;NATALIO;6;620;SAN JORGE;61;2;;71002;;710620
7;ITAPÚA;10;NATALIO;6;240;SAN ANTONIO-KILÓMETRO 25-2DA LINEA;32;4;;71004;;710240
7;ITAPÚA;10;NATALIO;6;260;SANTO DOMINGO 1RA. LINEA;55;4;;71004;;710260
7;ITAPÚA;10;NATALIO;6;630;20 DE JULIO;42;3;;71003;;710630
7;ITAPÚA;10;NATALIO;6;310;PA'I KURUSU;31;3;;71003;;710310
7;ITAPÚA;10;NATALIO;6;320;VIRGEN DE FÁTIMA;79;10;;71010;;710320
7;ITAPÚA;10;NATALIO;6;550;NATALIO KILÓMETRO 15 - EL PROGRESO;42;4;;71004;;710550
7;ITAPÚA;10;NATALIO;6;290;VIRGEN DE LA ASUNCIÓN;69;4;;71004;;710290
7;ITAPÚA;10;NATALIO;6;280;SANTO DOMINGO 2DA. LINEA;60;4;;71004;;710280
7;ITAPÚA;10;NATALIO;6;530;SAN ROQUE;44;5;;71005;;710530
7;ITAPÚA;10;NATALIO;6;500;VIRGEN DEL CARMEN 2;31;6;;71006;;710500
7;ITAPÚA;10;NATALIO;6;330;SAGRADO CORAZÓN KILÓMETRO 14;115;10;;71010;;710330
7;ITAPÚA;10;NATALIO;6;100;PUERTO TRIUNFO NIÑO JESÚS;71;10;;71010;;710100
7;ITAPÚA;10;NATALIO;6;110;PUERTO TRIUNFO;191;11;;71011;;710110
7;ITAPÚA;10;NATALIO;6;150;ITAPÉ;61;11;;71011;;710150
7;ITAPÚA;10;NATALIO;6;180;SANTA ROSA KILÓMETRO 7;131;9;;71009;;710180
7;ITAPÚA;10;NATALIO;6;400;SAN MARCOS;73;8;;71008;;710400
7;ITAPÚA;10;NATALIO;6;390;SAN JUAN DEL PARANÁ;34;7;;71007;;710390
7;ITAPÚA;10;NATALIO;6;450;COOPERATIVA LA PALOMA;46;7;;71007;;710450
7;ITAPÚA;10;NATALIO;6;420;SAN ISIDRO 2;23;7;;71007;;710420
7;ITAPÚA;10;NATALIO;6;440;SAN LORENZO-PALOMA 7;94;7;;71007;;710440
7;ITAPÚA;10;NATALIO;6;410;SAN AGUSTÍN-PALOMA KILÓMETRO 3;135;7;;71007;;710410
7;ITAPÚA;10;NATALIO;6;430;PERPETUO SOCORRO PALOMA 6;69;7;;71007;;710430
7;ITAPÚA;10;NATALIO;6;470;SAN ANTONIO - 4 BOCAS;163;6;;71006;;710470
7;ITAPÚA;10;NATALIO;6;510;SAN ANTONIO - 2DA LINEA;28;6;;71006;;710510
7;ITAPÚA;10;NATALIO;6;300;SANTA LIBRADA 2;38;3;;71003;;710300
7;ITAPÚA;10;NATALIO;6;160;MARÍA AUXILIADORA 2;84;9;;71009;;710160
7;ITAPÚA;10;NATALIO;6;230;CORAZÓN DE MARÍA;65;3;;71003;;710230
7;ITAPÚA;10;NATALIO;6;220;FÁTIMA;8;3;;71003;;710220
7;ITAPÚA;11;FRAM;1;10;INDUSTRIAL;108;2;;71102;;711010
7;ITAPÚA;11;FRAM;1;9;BARRIO OBRERO;195;2;;71102;;711009
7;ITAPÚA;11;FRAM;1;6;SAN CRISTÓBAL;154;1;;71101;;711006
7;ITAPÚA;11;FRAM;1;5;ITAPÉ;78;2;;71102;;711005
7;ITAPÚA;11;FRAM;1;12;ESPÍRITU SANTO;62;1;;71101;;711012
7;ITAPÚA;11;FRAM;1;2;SAN FRANCISCO;229;1;;71101;;711002
7;ITAPÚA;11;FRAM;1;8;8 DE DICIEMBRE;150;2;;71102;;711008
7;ITAPÚA;11;FRAM;1;11;VIRGEN DE LA ASUNCIÓN;62;1;;71101;;711011
7;ITAPÚA;11;FRAM;1;1;SAN ANTONIO;178;1;;71101;;711001
7;ITAPÚA;11;FRAM;6;110;SAN BORJITA;72;4;;71104;;711110
7;ITAPÚA;11;FRAM;6;200;BARRERO ÑU;101;6;;71106;;711200
7;ITAPÚA;11;FRAM;6;240;CALLE E-F-G;98;3;;71103;;711240
7;ITAPÚA;11;FRAM;6;180;SAN JUAN;42;6;;71106;;711180
7;ITAPÚA;11;FRAM;6;140;CASO'I;23;3;;71103;;711140
7;ITAPÚA;11;FRAM;6;190;FUJI;64;6;;71106;;711190
7;ITAPÚA;11;FRAM;6;170;POTRERO NOVILLO;33;6;;71106;;711170
7;ITAPÚA;11;FRAM;6;160;KURUPA'Y;67;5;;71105;;711160
7;ITAPÚA;11;FRAM;6;230;SAN BORJA;37;5;;71105;;711230
7;ITAPÚA;11;FRAM;6;150;TAINDY;48;5;;71105;;711150
7;ITAPÚA;11;FRAM;6;100;PASO NARANJO;22;5;;71105;;711100
7;ITAPÚA;11;FRAM;6;130;POTRERO YVATE;148;4;;71104;;711130
7;ITAPÚA;11;FRAM;6;210;SAN ISIDRO;72;6;;71106;;711210
7;ITAPÚA;11;FRAM;6;220;SAN ANTONIO;87;3;;71103;;711220
7;ITAPÚA;12;GENERAL ARTIGAS;1;1;BARRIO 1;503;1;;71201;;712001
7;ITAPÚA;12;GENERAL ARTIGAS;1;4;BARRIO 4;247;1;;71201;;712004
7;ITAPÚA;12;GENERAL ARTIGAS;1;2;BARRIO 2;418;2;;71202;;712002
7;ITAPÚA;12;GENERAL ARTIGAS;1;3;BARRIO 3;468;2;;71202;;712003
7;ITAPÚA;12;GENERAL ARTIGAS;6;180;SAN BLAS;104;4;;71204;;712180
7;ITAPÚA;12;GENERAL ARTIGAS;6;150;BOBI PUKU;149;4;;71204;;712150
7;ITAPÚA;12;GENERAL ARTIGAS;6;100;AREKITA;89;3;;71203;;712100
7;ITAPÚA;12;GENERAL ARTIGAS;6;120;BOBI KARAPE;52;4;;71204;;712120
7;ITAPÚA;12;GENERAL ARTIGAS;6;400;ÑU GUASU;108;8;;71208;;712400
7;ITAPÚA;12;GENERAL ARTIGAS;6;290;ISLA ALTA;205;8;;71208;;712290
7;ITAPÚA;12;GENERAL ARTIGAS;6;380;CAMBAY;27;7;;71207;;712380
7;ITAPÚA;12;GENERAL ARTIGAS;6;220;POTRERITO;43;6;;71206;;712220
7;ITAPÚA;12;GENERAL ARTIGAS;6;230;INDEPENDENCIA;97;5;;71205;;712230
7;ITAPÚA;12;GENERAL ARTIGAS;6;240;LOMA CLAVEL;51;5;;71205;;712240
7;ITAPÚA;12;GENERAL ARTIGAS;6;250;TAROPE;41;5;;71205;;712250
7;ITAPÚA;12;GENERAL ARTIGAS;6;260;YPAJERE;64;6;;71206;;712260
7;ITAPÚA;12;GENERAL ARTIGAS;6;410;YUKYRAY;158;6;;71206;;712410
7;ITAPÚA;12;GENERAL ARTIGAS;6;280;PICADA PYTA;14;5;;71205;;712280
7;ITAPÚA;12;GENERAL ARTIGAS;6;300;BUENA VISTA;47;5;;71205;;712300
7;ITAPÚA;12;GENERAL ARTIGAS;6;340;ÑU PYAHU;77;7;;71207;;712340
7;ITAPÚA;12;GENERAL ARTIGAS;6;310;SAN MIGUEL;55;6;;71206;;712310
7;ITAPÚA;12;GENERAL ARTIGAS;6;350;CURUPAYTY;105;7;;71207;;712350
7;ITAPÚA;12;GENERAL ARTIGAS;6;360;COLONIA URUGUAYA;45;7;;71207;;712360
7;ITAPÚA;12;GENERAL ARTIGAS;6;420;SYRYCA;122;6;;71206;;712420
7;ITAPÚA;12;GENERAL ARTIGAS;6;390;POTRERO KOKUERE;62;7;;71207;;712390
7;ITAPÚA;12;GENERAL ARTIGAS;6;430;HUGUA PO'I 2;19;4;;71204;;712430
7;ITAPÚA;12;GENERAL ARTIGAS;6;440;POTRERO ÑEMBOTY;43;4;;71204;;712440
7;ITAPÚA;12;GENERAL ARTIGAS;6;130;SAN PEDRO ÑU;62;4;;71204;;712130
7;ITAPÚA;12;GENERAL ARTIGAS;6;450;YATA'I;26;4;;71204;;712450
7;ITAPÚA;12;GENERAL ARTIGAS;6;460;POTRERO KA'A;21;5;;71205;;712460
7;ITAPÚA;12;GENERAL ARTIGAS;6;470;POTRERO DUARTE;15;5;;71205;;712470
7;ITAPÚA;12;GENERAL ARTIGAS;6;480;ZANJA HONDA;45;5;;71205;;712480
7;ITAPÚA;13;GENERAL DELGADO;1;3;JAZMIN;192;1;;71301;;713003
7;ITAPÚA;13;GENERAL DELGADO;1;4;SAN ROQUE;136;1;;71301;;713004
7;ITAPÚA;13;GENERAL DELGADO;1;1;NORTE;100;1;;71301;;713001
7;ITAPÚA;13;GENERAL DELGADO;1;2;CAACUPÉ;143;1;;71301;;713002
7;ITAPÚA;13;GENERAL DELGADO;6;140;SAN ESTANISLAO;213;6;;71306;;713140
7;ITAPÚA;13;GENERAL DELGADO;6;150;VILLA DEL ROSARIO;20;6;;71306;;713150
7;ITAPÚA;13;GENERAL DELGADO;6;180;PUNTA PORA;144;5;;71305;;713180
